Trích yếu,ID phòng xử lý
V/v thành lập Đoàn kiểm tra liên ngành Văn hóa - Xã hội Thành phố Hồ Chí Minh (Đoàn 1),2733552
"V/v báo cáo về nâng ngạch công chức, thăng hạng chức danh nghề nghiệp viên chức",2733546
Về nâng lương đối với viên chức - ông Nguyễn Tuấn,2733546
Kết quả sau khi đi nước ngoài,2733546
"V/v báo cáo tình hình thôi việc và tuyển dụng mới đối với công chức, viên chức.",2733546
"V/v Sửa đổi, bổ sung Điều 1 của Quyết định số 2811/QĐ-UBND ngày 11 tháng 8 năm 2021 của Ủy ban nhân dân Thành phố về thành lập các Trạm cấp cứu vệ tinh dã chiến 115 trực thuộc Trung tâm Cấp cứu 115",2733552
"V/v đề nghị thay đổi lịch học lớp bồi dưỡng lãnh đạo, quản lý cấp sở và tương đương năm 2022",2733546
"V/v góp ý kế hoạch tổ chức Tháng hành động Tiếp nhận và giải quyết thủ tục ahnhf chính ngay trong ngày""""",2733540
về việc xin đi nước ngoài về việc riêng (đính kèm bản giấy),2733546
Giấy mời họp v/v họp Tổ Giúp việc Tổ Công tác thẩm định đề án cơ cấu lại Công ty TNHH MTV Dược Sài Gòn (lần 2),2733552
Về miễn nhiệm ngạch Thanh tra viên - Trần Thị Quỳnh Nga,2733546
"V/v góp ý dự thảo Kế hoạch thực hiện Nghị quyết số 04/NQ-CP ngày 10 tháng 01 năm 2022 của Chính phủ về đẩy mạnh phân cấp, phân quyền trong quản lý nhà nước",2733552
Kết quả giám sát việc triển khai thực hiện các Nghị quyết của Hội đồng nhân dân Thành phố ban hành giai đoạn 2017 – 2022 (liên quan lĩnh vực phụ trách của Ban Pháp chế HĐND Thành phố),2733546
"Về việc tăng cường công tác quản lý, sử dụng thẻ đối với cán bộ, công chức, viên chức",2733546
"V/v cử cán bộ, công chức tham dự các lớp bồi dưỡng do Sở Nội vụ tổ chức",2733546
"Báo cáo tổng kết 15 năm thực hiện Nghị quyết số 27-NQ/TW ngày 06 tháng 8 năm 2008 của Ban Chấp hành TRung ương Đảng khóa X về Xây dựng đội ngũ trí thức trong thời kỳ đẩy mạnh công nghiệp hóa, hiện đại hóa đất nước""""",2733546
"Về việc đăng ký tham dự lớp bồi dưỡng lãnh đạo, quản lý cấp huyện và tương đương năm 2022",2733546
"Về rà soát, thống kê hồ sơ, tài liệu lưu trữ thuộc nguồn nộp lưu vào Trung tâm Lưu trữ lịch sử Thành phố",2733534
"Về việc báo cáo, lập kế hoạch biên chế năm 2023",2733552
"V/v xin bổ sung nội dung mở lớp đào tạo - bồi dưỡng cán bộ, công chức Quận 8 vào chương trình, kế hoạch, đào tạo - bồi dưỡng của thành phố năm 2023",2733546
Về việc cử viên chức đi công tác nước ngoài,2733546
"Về việc cập nhật hồ sơ điện tử cán bộ, công chức, viên chức và người lao động.",2733546
V/v đề nghị thẩm định tài liệu hết giá trị,2733534
V/v tiếp nhận và phân công sinh viên Trường Đại học Y khoa Phạm Ngọc Thạch tham gia hỗ trợ tại các Trạm y tế trên địa bàn huyện,2733552
"V/v đăng ký nhu cầu tổ chức thi tuyển chức danh lãnh đạo, quản lý",2733546
"Về triển khai thực hiện Kết luận số 514-KL/TU ngày 28 tháng 02 năm 2023 của Ban Thường vụ Thành ủy về Kế hoạch triển khai Đề án “Định hướng phát triển các khu chế xuất, khu công nghiệp Thành phố Hồ Chí Minh giai đoạn 2023 – 2030 và tầm nhìn đến năm 2045”",2733552
"Về báo cáo kết quả quy trình bổ nhiệm lại Phó Hiệu trưởng Trường Đại Học Sài Gòn, nhiệm kỳ 2020-2025",2733552
"Về báo cáo hoạt động phòng, chống dịch COVID-19 ngày 02/01/2022",2733570
V/v đăng ký nhu cầu dự thi nâng ngạch chuyên viên chính lên ngạch chuyên viên cao cấp,2733546
"Về báo cáo hoạt động phòng, chống dịch COVID-19 ngày 10/3/2022",2733570
"V/v rà soát, thống kê các Tổ chức phối hợp liên ngành do Chủ tịch Ủy ban nhân dân Quận thành lập",2733552
Về trường hợp ông Lê Anh Kiệt không trả nợ theo đúng Hợp đồng,2733552
Báo cáo công tác cải cách hành chính quý 1 năm 2023 tại Sở Công Thương,2733540
"kết quả đánh giá cán bộ, công chức năm 2022",2733546
"V/v triển khai thực hiện các kiến nghị, đề xuất của các đơn vị",2733540
KH Thực hiện chính sách tinh giản biên chế năm 2023,2733552
"V/v dự thảo Kế hoạch triển khai thực hiện Đề án Xây dựng xã hội học tập giai đoạn 2021 - 2030"" năm 2023 trên địa bàn Thành phố Hồ Chí Minh""",2733546
"Về việc hiệp y tặng Bằng khen của Thủ tướng Chính phủ đối với Thượng tá Lê Đại Thắng, Trung đoàn trưởng Trung đoàn Cảnh sát cơ động Đông Nam Thành phố, Bộ Tư lệnh Cảnh sát cơ động, Bộ Công an",2733522
*Công văn về việc cho phép cán bộ Võ Anh Tài đi nước ngoài vì việc riêng,2733546
"Về việc xây dựng Đề án thí điểm đổi mới quản lý cán bộ, công chức, viên chức theo hiệu quả công việc",2733546
Kế hoạch về việc phát động phong trào thi đua yêu nước trên địa bàn huyện Hóc Môn năm 2022,2733522
"V/v báo cáo đổi mới cơ chế quản lý, tổ chức lại hệ thống đơn vị sự nghiệp công lập và kết quả thực hiện Nghị quyết số 19-NQ/TW",2733552
Thông báo quỹ lương KH 2021 - TCTy Cấp nước Sài Gòn,2733552
"Báo cáo hoạt động phòng, chống dịch trên địa bàn Thành phố ngày 07/4/2023",2733552
Báo cáo tháng 01 năm 2022 của kiểm soát viên tại doanh nghiệp theo công văn 4834-UBND-CNN ngày 13-9-2013 của UBND TP,2733552
"Về chuyển xếp và miễn nhiệm ngạch Thanh tra viên cho công chức Nguyễn Thị Kim Ngọc, Lâm Hữu Phúc, Trần Vĩnh Phú",2733546
"Về việc sắp xếp lại hoạt động của các bệnh viện thu dung, điều trị COVID-19 trên địa bàn thành phố",2733552
"Về góp ý dự thảo quy chế phối hợp tổ chức lễ hội, sự kiện văn hóa và thể thao tập trung đông người trên địa bàn Thành phố Hồ Chí Minh",2733552
V/v đăng ký nhu cầu tuyển dụng công chức,2733546
V/v xếp lại hạng doanh nghiệp của quỹ Bảo lãnh tín dụng Thành phố,2733552
Phúc đáp Văn bản số 68/BTG-NV ngày 09 tháng 12 năm 2022 của Ban Tôn giáo tỉnh Ninh Bình,2733546
"Kết quả thực hiện quản lý và xét duyệt cán bộ, công chức, viên chức đi nước ngoài năm 2023",2733546
Về kết quả quản lý và danh sách người quản lý Công ty đi công tác nước ngoài năm 2022,2733552
"Công văn về việc báo cáo cơ cấu ngạch công chức, cơ cấu chức danh nghề nghiệp viên chức",2733546
"Về việc đề xuất đơn vị triển khai công tác kiểm tra, giám sát công vụ, quy tắc ứng xử",2733570
CV về đề nghị nâng lương trước thời hạn đối với công chức đã có thông báo nghỉ hưu,2733546
"Về việc góp ý dự thảo Quyết định Qui định (mẫu) chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của các cơ quan báo chí trực thuộc UBNDTPHCM",2733552
V/v thực hiện Báo cáo kết quả triển khai thực hiện Kế hoạch số 167/KH-UBND ngày 17 tháng 01 năm 2023 của Ủy ban nhân dân Thành phố 06 tháng đầu năm 2023,2733546
"Kết luận của Phó Chủ tịch UBND TP Dương Anh Đức tại cuộc họp nghe báo cáo dự thảo Đề án củng cố tổ chức, bộ máy và nâng cao năng lực Trung tâm Kiểm soát bệnh tật TP giai đoạn 2022 - 2025 và những năm tiếp theo và Đề án thành lập Trung tâm mua sắm hàng hóa của ngành y tế trực thuộc Sở Y tế",2733552
"Về việc đăng ký tham dự lớp bồi dưỡng lãnh đạo, quản lý cấp phòng năm 2022",2733546
"Kết quả triển khai thực hiện chủ đề năm 2023“Nâng cao hiệu quả hoạt động công vụ, đẩy mạnh cải cách hành chính và cải thiện môi trường đầu tư; thúc đẩy phát triển kinh tế, đảm bảo an sinh xã hội” 3 tháng đầu năm 2023 tại Ban Quản lý Khu Nam",2733546
Về việc chấp thuận cho đoàn công tác đi nước ngoài về việc công,2733546
V/v góp ý dự thảo hướng dẫn khen thưởng sơ kết 05 năm thực hiện NĐ số 83/2017/NĐ-CP ngày 18/7/2017 của Chính phủ,2733522
"306/NNCNC-VP V/v đăng ký thực hiện đề án thí điểm đổi mới quản lý cán bộ, công chức, viên chức theo hướng công việc",2733546
"Về bổ sung làm rõ trách nhiệm cá nhân có liên quan đến các khuyết điểm, vi phạm theo Kết luận thanh tra số 757/KL-TTCP ngày 13/5/2021",2733552
V/v góp ý Chỉ thị về thực hiện hiệu quả công tác cải cách hành chính trên địa bàn Thành phố Hồ Chí Minh giai đoạn 2022 - 2025,2733540
Về công tác cán bộ,2733552
"thực hiện Kết luận số 14-KL/TW ngày 22 tháng 9 năm 2021 của Bộ Chính trị về chủ trương khuyến khích và bảo vệ cán bộ năng động, sáng tạo vì lợi ích chung",2733552
Về việc báo giá tổ chức lớp bồi dưỡng nghiệp vụ văn thư - lưu trữ năm 2021,2733546
Về rà soát quyết định kéo dài thời gian hiệu lực của Quyết định số 4712/QĐ-UBND của UBND Thành phố,2733552
Về việc góp ý dự thảo giải pháp nâng cao chất lượng hoạt động và cung ứng dịch vụ công ích trên địa bàn Thành phố Hồ Chí Minh,2733540
Về việc giao quyền xử phạt vi phạm hành chính- PCT Phan Thị Thắng,2733552
"Tham dự họp về kết quả đánh giá xác định Chỉ số cải cách hành chính của sở, ban, ngành, Ủy ban nhân dân thành phố Thủ Đức, quận, huyện năm 2022 trên địa bàn Thành phố Hồ Chí Minh",2733540
"Tổ chức Hội nghị tổng kết phong trào thi đua yêu nước, công tác khen thưởng năm 2022, phát động phong trào thi đua yêu nước năm 2023 và phong trào thi đua đặc biệt chào mừng kỷ niệm 50 năm Ngày giải phóng miền Nam, thống nhất đất nước (30/4/1975-30/4/2025)",2733522
"Về góp ý đối với các quy trình nội bộ giải quyết thủ tục hành chính về quỹ xã hội, quỹ từ thiện",2733552
"Tổ chức Hội nghị triển khai nhiệm vụ phát triển kinh tế xã hội năm 2022 chủ đề Thích ứng an toàn, linh hoạt kiểm soát hiệu quả dịch covid-19, tiếp tục nâng cao chất lượng xây dựng đô thị, cải thiện môi trường đầu tư đẩy mạnh cải cách hành chính và đồng hành cùng doanh nghiệp",2733540
Về cung cấp danh mục tài liệu hướng dẫn ôn tập cho thí sinh dự tuyển công chức năm 2022,2733546
"Kết luận của BTV Thành ủy về đẩy mạnh thực hiện Đề án số 01-ĐA/TU ngày 05 tháng 02 năm 2021 của BTV Thành ủy về hỗ trợ, phát triển tài năng trẻ và lãnh đạo tương lai của TPHCM giai đoạn 2020 - 2035",2733546
V/v giới thiệu chương trình đào tạo từ xa trình độ Đại học,2733546
V/v đăng ký tham dự lớp bồi dưỡng kiến thức hoạt động thông tin đối ngoại năm 2022,2733546
Giấy mời v/v họp Tổ Công tác thẩm định đề án cơ cấu lại Công ty TNHH MTV Dịch vụ cơ quan nước ngoài,2733552
Về chuyển ngạch đối với công chức - Liễu Trung Quân,2733546
"Danh sách đăng ký tham dự lớp bồi dưỡng lãnh đạo, quản lý cấp sở và tương đương năm 2022",2733546
"Về báo cáo hoạt động phòng, chống dịch COVID-19 ngày 02/03/2022",2733570
Chương trình làm việc của BCSĐ UBND Thành phố Quý I năm 2022,2733552
Về việc đề nghị bổ nhiệm Kế toán trưởng Trường Cao đẳng kỹ thuật Nguyễn Trường Tộ,2733546
V/v gửi bản tin tuyên truyền về công tác cải cách hành chính Quý I/2022.,2733540
Về sao lục hồ sơ phục vụ cho công tác kiểm tra,2733534
"V/v có ý kiến đối với cơ chế, chính sách thu hút, trọng dụng nhân tài triển khai Chương trình phục hồi và phát triển kinh tế - xã hội Thành phố giai đoạn 2022 - 2025",2733546
Về việc góp ý Đề án chiến lược phát triển Viện Nghiên cứu phát triển Thành phố Hồ Chí Minh đến năm 2030.,2733552
"Kết quả thực hiện các nhiệm vụ, quyền hạn Chủ tịch Ủy ban nhân dân huyện ủy quyền cho Chủ tịch Ủy ban nhân dân xã, thị trấn trong 6 tháng đầu năm 2022",2733552
"Tổ chức hội nghị tổng kết công tác giáo dục quốc phòng và an ninh năm 2022; triển khai phương hướng, nhiệm vụ năm 2023",2733546
"Về việc tổ chức thực hiện kết luận của Chủ tịch Ủy ban nhân dân Thành phố về kết luận thanh tra việc quản lý, sử dụng mặt bằng, nhà đất và hoạt động tài chính của Công ty TNHH MTV Thảo cầm viên Sài Gòn",2733552
"Về thành lập Hội đồng xét nâng bậc lương trước thời hạn năm 2022 đối với cán bộ, công chức, viên chức các đơn vị trực thuộc UBND quận",2733546
Về miễn nhiệm ngạch Thanh tra viên chính - bà Nguyễn Thị Kim Ngọc,2733546
Đơn phản ánh-LTLT (Sở Y tế). Chuyển Thanh tra Sở,2733570
V/v đôn đốc tham mưu nội dung làm việc với Hiệp hội Khoa học hành chính Việt Nam về xây dựng dự thảo Nghị định của Chính phủ triển khai thực hiện Nghị quyết thay thế Nghị quyết số 54/2017/QH14,2733552
