input,label
dự_án xây_dựng trung_tâm triển_lãm quy_hoạch thành_phố khu đô_thị thủ_thiêm ban quản_lý xây_dựng trung_tâm triển_lãm quy_hoạch thành_phố ban quản_lý dự_án đầu_tư xây_dựng công_trình dân_dụng công_nghiệp,2733552
kế_hoạch triền khai chỉ_thị ct ttg tăng_cường công_tác phòng cháy chữa_cháy tình_hình địa_bàn tp,2733546
kết_luận phó_chủ_tịch ủy_ban nhân_dân thành_phố võ_văn_hoan họp kế_hoạch giao nhiệm_vụ ban quản_lý khu nông_nghiệp công_nghệ_cao,2733552
thẩm_quyền bổ_nhiệm kế_toán_trưởng phân_công nhiệm_vụ kế_toán,2733546
đăng_ký tham_gia lớp bồi_dưỡng cập_nhật kiến_thức công_tác ứng_phó biến_đổi khí_hậu ngành nông_nghiệp phát_triển nông_thôn,2733546
báo_cáo sơ_kết triển_khai kế_hoạch xây_dựng nhân rộng điển_hình tiên_tiến địa_bàn huyện hóc_môn giai_đoạn,2733522
báo_cáo tổng_kết phong_trào thi_đua yêu công_tác khen_thưởng phương_hướng nhiệm_vụ,2733522
triển_khai kế_hoạch đào_tạo bồ dưỡng,2733546
kiện_toàn nhân_sự ban chỉ_đạo tổ chuyên_viên chương_trình hành_động công_tác bảo_tồn cảnh_quan kiến_trúc địa_bàn thành_phố,2733552
triển_khai thông_tri tt đus tăng_cường lãnh_đạo đảng dân_chủ cơ_quan trực_thuộc sở,2733552
góp_ý kế_hoạch kiểm_tra công_tác cải_cách hành_chính kiểm_soát thủ_tục hành_chính địa_bàn thành_phố,2733540
cv góp_ý dự_thảo đề_án nâng năng_lực hiệu_quả hoạt_động công_chức thanh_tra kiểm_tra công_vụ giai_đoạn,2733546
ý_kiến góp_ý dự_thảo quyết_định phê_duyệt kết_quả hài_lòng dân chất_lượng hoạt_động cung_cấp dịch_vụ công_ích công_văn_chỉ_đạo chủ_tịch ủy_ban nhân_dân thành_phố,2733540
cập_nhật bổ_sung hồ_sơ công_chức cử tham_dự kỳ thi nâng ngạch ngạch chuyên_viên ngạch chuyên_viên cao_cấp nội_vụ tổ_chức,2733546
nhân_sự công_tác liên_ngành dự_án xây_dựng cầu thủ thiêm,2733552
báo_cáo kết_quả giải_quyết thủ_tục hành_chính quyết_định qđ ubnd ủy_ban nhân_dân thành_phố hồ_chí_minh,2733540
báo_cáo sơ_kết kết_luận kl tw chính_trị chủ_trương khuyến_khích bảo_vệ cán_bộ năng_động sáng_tạo lợi_ích lttc,2733546
báo_cáo sơ_kết đề_án văn_hóa công_vụ địa_bàn huyện,2733546
đề_án tài_sản công mục_đích liên_doanh liên_kết thuê học_viện cán_bộ thành_phố,2733552
đề_nghị xét đi nước_ngoài,2733546
triển_khai nghị_định nđ cp chính_phủ sửa_đổi bổ_sung nghị_định nđ cp,2733546
báo_cáo kết_quả tổ_chức kế_hoạch đào_tạo bồi_dưỡng địa_bàn,2733546
hướng_dẫn xếp chất_lượng viên_chức trường_hợp bắt tạm giam,2733546
tăng_cường công_tác tuyên_truyền đề_án chính_phủ địa_bàn thành_phố,2733546
rà_soát báo_cáo biên_chế số_lượng làm_việc cơ_cấu ngạch công_chức cơ_cấu chức_danh nghề_nghiệp viên_chức nhu_cầu việc_làm,2733546
quyết_định ban_hành kế_hoạch hoạt_động ban chỉ_đạo cải_cách hành_chính chính_phủ,2733540
rà_soát thành_viên tổ_kiểm_tra liên_ngành quy_tắc ứng_xử cán_bộ công_chức viên_chức lao_động làm_việc cơ_quan hành_chính sự_nghiệp công_lập địa_bàn thành_phố hồ_chí_minh,2733570
báo_cáo công_chức viên_chức kỷ_luật,2733546
xác_nhận kết_quả xếp cán_bộ ban quản_lý dự_án đầu_tư xây_dựng hạ_tầng đô_thị nguyễn hoàng_anh_dũng trần như_quốc_bảo,2733552
đăng_ký mã_số thẻ cập_nhật thông_tin cán_bộ công_chức viên_chức lao_động mã_số thẻ cơ_quan bình_tân,2733546
khảo_sát nhân_lực triển_khai đề_án địa_bàn thành_phố hồ_chí_minh,2733546
hướng_dẫn mốc hưởng lương trường_hợp xếp lương thông_tư tt bnv công_chức trình_độ cao_đẳng trúng_tuyển kỳ thi_tuyển công_chức đợt,2733546
phê_duyệt điều_lệ sửa_đổi bổ_sung câu_lạc_bộ truyền_thống kháng_chiến thành_phố hồ_chí_minh thủ_tục hành_chính,2733552
tiếp_nhận chuyển_giao trung_tâm hồi_sức tích_cực người_bệnh covid trực_thuộc bv đhyd tp hcm bệnh_viện dã_chiến thu_dung điều_trị covid trực_thuộc sở y_tế quản_lý,2733552
ban_hành quyết_định ủy quyền ủy_ban nhân_dân thành_phố thay quyết_định qđ ubnd quyết_định sửa_đổi bổ_sung hiệu_lực,2733552
báo_cáo công_tác đào_tạo bồi_dưỡng cán_bộ công_chức viên_chức,2733546
ủy quyền điều_hành hoạt_động ủy_ban nhân_dân thành_phố chủ_tịch ủy_ban nhân_dân thành_phố,2733552
góp_ý kế_hoạch tổ_chức hành_động tiếp_nhận giải_quyết thủ_tục hành_chính,2733540
tham_mưu kiện_toàn nhân_sự tổ chuyên_gia phát_triển kinh_tế xã_hội thành_phố,2733552
góp_ý kế_hoạch tổ_chức hành_động tiếp_nhận giải_quyết thủ_tục hành_chính,2733540
đăng_ký khóa bồi_dưỡng kiến_thức quản_lý nhà_nước chương trinh chuyên_viên cao_cấp,2733546
quỹ tiền_lương_thực_hiện lao_động quỹ tiền_lương thù_lao quản_lý tổng_công_ty thương_mại sài_gòn,2733552
cử_nhân_sự tham_gia tổ giúp_việc hội_đồng,2733546
hướng_dẫn việc_làm lãnh_đạo quản_lý chức_danh nghề_nghiệp chuyên_ngành sự_nghiệp công_lập lĩnh_vực lưu_trữ,2733546
tổ_chức họp hội_đồng thi_tuyển công_chức,2733546
cv ý_kiến tham_mưu ủy_ban nhân_dân thành_phố ủy quyền nhiệm_vụ quản_lý nhà_nước bảo_vệ môi_trường,2733552
phân_loại hiệu_quả công_việc quý iv giám_đốc sở tư_pháp,2733552
đăng_ký tham_dự lớp bồi_dưỡng chỉ_số hiệu_quả quản_trị hành_chính công tỉnh chỉ_số papi,2733546
báo_cáo tiến_độ chỉnh_lý_tài_liệu lưu_trữ,2733534
tiếp_nhận công_tác viên_chức,2733546
tham_dự hội_nghị thượng_đỉnh,2733546
tài_khoản hệ_thống quản_lý công_tác cải_cách hành_chính,2733540
chấp_thuận viên_chức đi nước_ngoài phan_thái_hảo,2733546
lập danh_sách lãnh_đạo phòng đương_nhiệm,2733546
quyết_định nâng bậc lương thời_hạn công_chức phan_phạm nhật_trung,2733570
báo_cáo hoạt_động phòng chống dịch covid,2733570
vv quy_tắc ứng_xử hoạt_động công_vụ công_tác phòng chống dịch covid quỹ phát_triển,2733570
góp_ý kế_hoạch triển_khai nhiệm_vụ đề_án phát_triển ứng_dụng dữ_liệu dân_cư định_danh xác_thực điện_tử phục_vụ chuyển_đổi quốc_gia giai_đoạn tầm gọi tắt đề_án cp ngành nội_vụ,2733546
báo_cáo tình_hình tuyển_dụng công_chức viên_chức,2733546
điều_chỉnh quyết_định qđ ubnd ubnd thành_phố giao quyền tự_chủ trách_nhiệm tài_chính giai_đoạn sự_nghiệp công_lập trường thpt marie_curie,2733552
tiếp_nhận công_chức lê_thị quỳnh_nhi,2733546
cử_nhân_sự tham_gia thành_viên hội_đồng xếp_hạng loại_hình sự_nghiệp công_lập ngành lao_động thương_binh xã_hội,2733552
báo_cáo bổ_nhiệm bổ_nhiệm chức_danh lãnh_đạo quản_lý cơ_quan chuyên_môn sự_nghiệp quý,2733546
đất giao_dịch trưng_bày nông_sản sach sản_phẩm hàng_hóa an_toàn thời_kì hội_nhập,2733552
tình_hình quy_tắc ứng_xử hoạt_động công_vụ biện_pháp phòng chống dịch covid trụ_sở làm_việc,2733570
góp_ý dự_thảo quy_định chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức trung_tâm y_tế trực_thuộc ủy_ban nhân_dân,2733552
vượt_trội nhiệm_vụ trọng_tâm cchc,2733540
giải_quyết kiến_nghị trường đại_học y_khoa phạm ngọc_thạch,2733552
điều_chỉnh quyết_định qđ ubnd ubnd thành_phố giao quyền tự_chủ trách_nhiệm tài_chính giai_đoạn sự_nghiệp công_lập trường thpt nguyễn công_trứ,2733552
cử cán_bộ công_chức viên_chức tham_gia lớp bồi_dưỡng lãnh_đạo quản_lý phòng,2733546
thi_hành kỷ_luật quản_lý doanh_nghiệp công_ty tnhh mtv cây_trồng thành_phố scan file,2733552
kết_quả kiểm_tra thực_thi nhiệm_vụ công_vụ cán_bộ công_chức lao_động công_tác nội_vụ ủy_ban nhân_dân phường đa_kao,2733570
góp_ý dự_thảo đề_án thành_lập trung_tâm khởi_nghiệp xúc_tiến đầu_tư phát_triển khoa_học công_nghệ thành_phố thủ_đức,2733552
góp_ý đề_án xây_dựng chương_trình đào_tạo bồi_dưỡng cán_bộ lãnh_đạo quản_lý thành_phố giai_đoạn,2733546
kế_hoạch triển_khai đề_án định_hướng phát_triển khu chế_xuất khu công_nghiệp thành_phố hồ_chí_minh giai_đoạn tầm,2733552
tổ_chức lớp bồi_dưỡng kỹ_năng quản_lý nhà_nước du_lịch,2733546
tham_gia ý_kiến đề_án quy_hoạch mạng_lưới sự_nghiệp công_lập danh_mục dịch_vụ sự_nghiệp công cơ_bản thiết_yếu ngân_sách nhà_nước lĩnh_vực tài_chính,2733552
góp_ý dự_thảo kế_hoạch tổ_chức phong_trào thi_đua đẩy_mạnh phát_triển kết_cấu_hạ_tầng đồng_bộ hiện_đại thực_hành tiết_kiệm chống lãng_phí địa_bàn thành_phố,2733522
đăng_ký tham_gia lớp bồi_dưỡng kiến_thức cơ_bản chuyển_đổi,2733546
bổ_sung số_lượng phó_giám_đốc sở giao_thông vận_tải,2733552
báo_giá tổ_chức lớp bồi_dưỡng kiến_thức dân_tộc công_tác dân_tộc,2733546
điều_chỉnh quyết_định qđ ubnd ubnd thành_phố giao quyền tự_chủ trách_nhiệm tài_chính giai_đoạn sự_nghiệp công_lập trường thpt nguyễn thái_bình,2733552
phúc_đáp công_văn tts,2733570
cử đại_diện lãnh_đạo nội_dung tham_luận lưu hội_nghị tổng_kết phong_trào thi_đua yêu công_tác khen_thưởng phát_động phong_trào thi_đua,2733522
nội_dung phục_vụ đoàn giám_sát quốc_hội chuyên_đề chính_sách pháp_luật thực_hành tiết_kiệm chống lãng_phí giai_đoạn,2733552
chủ_trương bổ_sung kiểm_soát viên chuyên_trách nhân_sự tại_chỗ quy_hoạch,2733552
báo_cáo sơ_kết tổng_kết nghị_quyết nq hđnd hội_đồng nhân_dân thành_phố ban_hành quy_định chi_thu_nhập cán_bộ công_chức viên_chức khu_vực quản_lý nhà_nước tổ_chức chính_trị xã_hội sự_nghiệp công_lập thành_phố quản_lý,2733546
cung_cấp thông_tin tài_khoản,2733540
cử_nhân_sự tham_gia bcđ công_tác dân_số phát_triển,2733552
công_văn cán_bộ tổng_công_ty phép đi nước_ngoài huỳnh_châu_nghi kiểm_soát viên chuyên_trách cty_tnhh mtv bến_xe miền đông đi thăm thân_nhân sinh_sống hợp chủng quốc hoa_kỳ,2733546
xếp_hạng doanh_nghiệp quỹ bảo_lãnh tín_dụng thành_phố,2733552
rút tham_dự lớp bồi_dưỡng sở nội_vụ tổ_chức,2733546
tăng_cường công_tác tuyên_truyền đề_án phát_triển ứng_dụng dữ_liệu dân_cư định_danh xác_thực điện_tử phục_vụ chuyển_đổi quốc_gia giai_đoạn,2733546
lập danh_sách thẩm_định_danh_sách thí_sinh tiêu_chuẩn dự thi_tuyển công_chức,2733546
bc kết_quả phân_loại hiệu_quả công_việc quý cán_bộ công_chức viên_chức lao_động,2733546
kiện_toàn ban chỉ_đạo tổ giúp_việc ban chỉ_đạo tổ_chức kế_hoạch đổi_mới phong_cách thái_độ phục_vụ cán_bộ y_tế thành_phố hướng hài_lòng người_bệnh,2733552
đổi lớp bồi_dưỡng văn_hóa công_vụ,2733546
bổ_sung trường_hợp tiêu_chuẩn dự thi nâng ngạch công_chức,2733546
luân_chuyển lãnh_đạo phòng sở ngành huyện thành_phố thủ_đức,2733546
kế_hoạch sản_xuất kinh_doanh tổng_công_ty địa_ốc sài_gòn tnhh thành_viên,2733552
cử_nhân_sự tham_gia tổ_nghiên_cứu mô_hình hoạt_động bộ_phận kiểm_toán nội_bộ ủy_ban nhân_dân thành_phố,2733552
góp_ý ủy quyền giấy chứng_nhận cơ_sở an_toàn thực_phẩm,2733552
kế_hoạch phát_động tổ_chức hoạt_động kỷ_niệm chủ_tịch hồ_chí minh kêu_gọi thi_đua ái_quốc tuyên_dương hình tiên_tiến giai_đoạn địa_bàn,2733522
giải_quyết thủ_tục hành_chính môi_trường luật bảo_vệ môi_trường,2733552
nhiệm_vụ trọng_tâm đề_án thu_thập hồ_sơ tài_liệu cơ_quan nộp lưu trung_tâm lưu_trữ lịch_sử thành_phố giai_đoạn,2733534
kế_hoạch phát_động phong_trào thi_đua sáng_tạo chào_mừng kỷ_niệm giải_phóng miền nam thống_nhất đất_nước,2733522
báo_cáo kết_luận thanh_tra kl tttp p1 thanh_tra thành_phố,2733552
đề_xuất chuyên_đề bồi_dưỡng cán_bộ lãnh_đạo quản_lý kết_luận chính_trị giai_đoạn,2733546
báo pháp_luật chủ_trương bổ_nhiệm phó_tổng_biên_tập,2733552
chấp_thuận viên_chức đi nước_ngoài thị_tuyết_vân đi canada,2733546
báo_cáo hoạt_động phòng chống dịch covid,2733570
thống_kê số_lượng danh_sách lãnh đọa cơ_quan chuyên_môn cơ_quan hành_chính sự_nghiệp công_lập,2733552
đề_án kiện_toàn cơ_cấu tổ_chức bộ_máy sở xây_dựng thành_phố hồ_chí_minh,2733552
kế_hoạch chủ_trương khuyến_khích bảo_vệ cán_bộ công_chức viên_chức lao_động_năng_động sáng_tạo lợi_ích địa_bàn bình_thạnh,2733546
tăng_cường kỷ_luật kỷ_cương hành_chính quy_tắc ứng_xử địa_bàn huyện bình_chánh cận tết nghỉ tết_nguyên đán nhâm dần,2733570
chủ_trương nhân_sự phó_tổng_giám_đốc công_ty nhân_sự tại_chỗ,2733552
công_văn trưởng_đoàn đoàn kiểm_tra liên_ngành phòng chống dịch_bệnh gia_súc gia_cầm địa_bàn thành_phố hồ_chí_minh,2733552
đăng_ký giải_pháp mô_hình sáng_kiến công_tác cải_cách hành_chính sở kế_hoạch đầu_tư,2733540
kế_hoạch khảo_sát công_tác phòng chống vận_chuyển thuốc_lá điếu nhập lậu biên_giới nội_địa,2733552
báo_cáo văn_bằng thí_sinh dự thi_tuyển công_chức,2733546
báo_cáo công_tác giải_quyết đền_bù chi_phí đào_tạo bồi_dưỡng,2733546
góp_ý dự_thảo quyết_định tờ_trình đề_xuất_ủy quyền xử_phạt vphc,2733552
quyết_định công_tác viên_chức hồ_thị kim_đan,2733546
rà_soát thống_kê hồ_sơ tài_liệu lưu_trữ diện nộp lưu trung_tâm lưu_trữ lịch_sử tp,2733534
phê_bình rút kinh_nghiệm gđ bv nhi_đồng trịnh_hữu_tùng,2733552
đăng_ký nhu_cầu tuyển_dụng công_chức,2733546
báo_cáo tình_hình tuyển_dụng viên_chức,2733546
góp_ý dự_thảo báo_cáo kế_hoạch công_tác bảo_đảm trật_tự atgt,2733552
công_văn đề_nghị phép công_chức lãnh_đạo đi nước_ngoài,2733546
góp_ý dự_thảo đề_án xây_dựng chương_trình đào_tạo bồi_dưỡng cán_bộ lãnh_đạo quản_lý thành_phố giai_đoạn,2733546
cv công_nhận ngạch công_chức nguyễn_xuân_trung,2733546
tờ_trình công_nhận thành_viên hđqp quỹ thời báo kinh_tế sài_gòn,2733552
kiện_toàn thành_viên ban chỉ_đạo công_tác dân_số kế_hoạch_hóa gia_đình,2733552
góp_ý dự_thảo văn_bản trách_nhiệm đứng đầu phó giao phụ_trách thay đứng đầu_cơ_quan chức_năng chính_quyền địa_phương xảy hành_vi vi_phạm lề_đường vỉa_hè đảm_bảo_an_toàn giao_thông tai_nạn giao_thông,2733552
quyết_định thành_lập ban_giám_sát kỳ tuyển_dụng viên_chức sự_nghiệp công_lập ngành giáo_dục đào_tạo tân_bình năm_học,2733546
tham_gia góp_ý dự_thảo nghị_định sửa_đổi bổ_sung nghị_định nđ cp chính_phủ,2733546
xây_dựng đề_án ủy_ban nhân_dân thành_phố đẩy_mạnh phân_cấp ủy_ban nhân_dân huyện xã cơ_quan chuyên_môn ủy_ban nhân_dân thành_phố,2733552
